event_id,match_id,tournament_id,event_type,minute_regulation,minute_stoppage,match_period,team_id,player_id,family_name,given_name
4667,M-2010-57,WC-2010,yellow_card,76.0,0.0,second half,T-48,P-96131,Ooijer,André
4668,M-2010-58,WC-2010,yellow_card,20.0,0.0,first half,T-84,P-95196,Fucile,Jorge
4669,M-2010-58,WC-2010,yellow_card,48.0,0.0,second half,T-84,P-80668,Arévalo Ríos,Egidio
4670,M-2010-58,WC-2010,yellow_card,54.0,0.0,second half,T-32,P-25083,Paintsil,John
4671,M-2010-58,WC-2010,yellow_card,59.0,0.0,second half,T-84,P-53254,Pérez,Diego
4672,M-2010-58,WC-2010,yellow_card,77.0,0.0,second half,T-32,P-24586,Sarpei,Hans
4673,M-2010-58,WC-2010,yellow_card,93.0,0.0,"extra time, first half",T-32,P-29967,Mensah,John
4674,M-2010-58,WC-2010,red_card,120.0,1.0,"extra time, second half, stoppage time",T-84,P-30486,Suárez,Luis
4675,M-2010-59,WC-2010,yellow_card,11.0,0.0,first half,T-03,P-49114,Otamendi,Nicolás
4676,M-2010-59,WC-2010,yellow_card,35.0,0.0,first half,T-31,P-28154,Müller,Thomas
4677,M-2010-59,WC-2010,yellow_card,80.0,0.0,second half,T-03,P-77063,Mascherano,Javier
4678,M-2010-60,WC-2010,yellow_card,57.0,0.0,second half,T-73,P-64348,Piqué,Gerard
4679,M-2010-60,WC-2010,yellow_card,59.0,0.0,second half,T-55,P-87859,Alcaraz,Antolín
4680,M-2010-60,WC-2010,yellow_card,59.0,0.0,second half,T-55,P-21823,Cáceres,Víctor
4681,M-2010-60,WC-2010,yellow_card,63.0,0.0,second half,T-73,P-28010,Busquets,Sergio
4682,M-2010-60,WC-2010,yellow_card,71.0,0.0,second half,T-55,P-53028,Morel,Claudio
4683,M-2010-60,WC-2010,yellow_card,88.0,0.0,second half,T-55,P-33360,Santana,Jonathan
4684,M-2010-61,WC-2010,yellow_card,21.0,0.0,first half,T-84,P-41944,Pereira,Maxi
4685,M-2010-61,WC-2010,yellow_card,29.0,0.0,first half,T-84,P-74058,Cáceres,Martín
4686,M-2010-61,WC-2010,yellow_card,29.0,0.0,first half,T-48,P-51336,Sneijder,Wesley
4687,M-2010-61,WC-2010,yellow_card,78.0,0.0,second half,T-48,P-46895,Boulahrouz,Khalid
4688,M-2010-61,WC-2010,yellow_card,90.0,5.0,"second half, stoppage time",T-48,P-69700,van Bommel,Mark
4689,M-2010-63,WC-2010,yellow_card,5.0,0.0,first half,T-31,P-04201,Aogo,Dennis
4690,M-2010-63,WC-2010,yellow_card,7.0,0.0,first half,T-31,P-10713,Cacau,not applicable
4691,M-2010-63,WC-2010,yellow_card,61.0,0.0,second half,T-84,P-53254,Pérez,Diego
4692,M-2010-63,WC-2010,yellow_card,90.0,2.0,"second half, stoppage time",T-31,P-43481,Friedrich,Arne
4693,M-2010-64,WC-2010,yellow_card,15.0,0.0,first half,T-48,P-99934,van Persie,Robin
4694,M-2010-64,WC-2010,yellow_card,16.0,0.0,first half,T-73,P-51089,Puyol,Carles
4695,M-2010-64,WC-2010,yellow_card,22.0,0.0,first half,T-48,P-69700,van Bommel,Mark
4696,M-2010-64,WC-2010,yellow_card,23.0,0.0,first half,T-73,P-89177,Ramos,Sergio
4697,M-2010-64,WC-2010,yellow_card,28.0,0.0,first half,T-48,P-53668,de Jong,Nigel
4698,M-2010-64,WC-2010,yellow_card,54.0,0.0,second half,T-48,P-21832,van Bronckhorst,Giovanni
4699,M-2010-64,WC-2010,second_yellow_card,57.0,0.0,second half,T-48,P-28832,Heitinga,John
4700,M-2010-64,WC-2010,yellow_card,67.0,0.0,second half,T-73,P-47753,Capdevila,Joan
4701,M-2010-64,WC-2010,yellow_card,84.0,0.0,second half,T-48,P-23705,Robben,Arjen
4702,M-2010-64,WC-2010,yellow_card,111.0,0.0,"extra time, second half",T-48,P-20084,van der Wiel,Gregory
4703,M-2010-64,WC-2010,yellow_card,117.0,0.0,"extra time, second half",T-48,P-40197,Mathijsen,Joris
4704,M-2010-64,WC-2010,yellow_card,118.0,0.0,"extra time, second half",T-73,P-56330,Iniesta,Andrés
4705,M-2010-64,WC-2010,yellow_card,120.0,1.0,"extra time, second half, stoppage time",T-73,P-29415,Xavi,not applicable
4706,M-2014-01,WC-2014,yellow_card,27.0,0.0,first half,T-09,P-87008,Neymar,not applicable
4707,M-2014-01,WC-2014,yellow_card,65.0,0.0,second half,T-18,P-08916,Ćorluka,Vedran
4708,M-2014-01,WC-2014,yellow_card,69.0,0.0,second half,T-18,P-56297,Lovren,Dejan
4709,M-2014-01,WC-2014,yellow_card,88.0,0.0,second half,T-09,P-43410,Gustavo,Luiz
4710,M-2014-02,WC-2014,yellow_card,57.0,0.0,second half,T-46,P-21208,Moreno,Héctor
4711,M-2014-02,WC-2014,yellow_card,77.0,0.0,second half,T-11,P-89372,Nounkeu,Dany
4712,M-2014-03,WC-2014,yellow_card,25.0,0.0,first half,T-48,P-93667,de Guzmán,Jonathan
4713,M-2014-03,WC-2014,yellow_card,41.0,0.0,first half,T-48,P-70280,de Vrij,Stefan
4714,M-2014-03,WC-2014,yellow_card,65.0,0.0,second half,T-73,P-61793,Casillas,Iker
4715,M-2014-03,WC-2014,yellow_card,66.0,0.0,second half,T-48,P-99934,van Persie,Robin
4716,M-2014-04,WC-2014,yellow_card,44.0,0.0,first half,T-04,P-44926,Cahill,Tim
4717,M-2014-04,WC-2014,yellow_card,58.0,0.0,second half,T-04,P-37275,Jedinak,Mile
4718,M-2014-04,WC-2014,yellow_card,67.0,0.0,second half,T-04,P-36196,Milligan,Mark
4719,M-2014-04,WC-2014,yellow_card,86.0,0.0,second half,T-13,P-22391,Aránguiz,Charles
4720,M-2014-05,WC-2014,yellow_card,26.0,0.0,first half,T-16,P-66228,Sánchez,Carlos
4721,M-2014-05,WC-2014,yellow_card,52.0,0.0,second half,T-33,P-11436,Papastathopoulos,Sokratis
4722,M-2014-05,WC-2014,yellow_card,55.0,0.0,second half,T-33,P-75292,Salpingidis,Dimitris
4723,M-2014-06,WC-2014,yellow_card,50.0,0.0,second half,T-84,P-89878,Lugano,Diego
4724,M-2014-06,WC-2014,yellow_card,56.0,0.0,second half,T-84,P-78735,Gargano,Walter
4725,M-2014-06,WC-2014,yellow_card,81.0,0.0,second half,T-84,P-74058,Cáceres,Martín
4726,M-2014-06,WC-2014,red_card,90.0,4.0,"second half, stoppage time",T-84,P-41944,Pereira,Maxi
4727,M-2014-07,WC-2014,yellow_card,90.0,2.0,"second half, stoppage time",T-28,P-21553,Sterling,Raheem
4728,M-2014-08,WC-2014,yellow_card,23.0,0.0,first half,T-44,P-89321,Yoshida,Maya
4729,M-2014-08,WC-2014,yellow_card,54.0,0.0,second half,T-42,P-55416,Bamba,Sol
4730,M-2014-08,WC-2014,yellow_card,58.0,0.0,second half,T-42,P-48968,Zokora,Didier
4731,M-2014-08,WC-2014,yellow_card,64.0,0.0,second half,T-44,P-27263,Morishige,Masato
4732,M-2014-09,WC-2014,yellow_card,53.0,0.0,second half,T-25,P-43280,Paredes,Juan Carlos
4733,M-2014-09,WC-2014,yellow_card,84.0,0.0,second half,T-75,P-25758,Djourou,Johan
4734,M-2014-10,WC-2014,yellow_card,7.0,0.0,first half,T-30,P-72916,Evra,Patrice
4735,M-2014-10,WC-2014,yellow_card,28.0,0.0,first half,T-30,P-17509,Pogba,Paul
4736,M-2014-10,WC-2014,second_yellow_card,28.0,0.0,first half,T-35,P-15185,Palacios,Wilson
4737,M-2014-10,WC-2014,yellow_card,45.0,2.0,"first half, stoppage time",T-30,P-67867,Cabaye,Yohan
4738,M-2014-10,WC-2014,yellow_card,53.0,0.0,second half,T-35,P-93922,García,Boniek
4739,M-2014-10,WC-2014,yellow_card,83.0,0.0,second half,T-35,P-29674,Garrido,Luis
4740,M-2014-11,WC-2014,yellow_card,25.0,0.0,first half,T-03,P-18222,Rojo,Marcos
4741,M-2014-11,WC-2014,yellow_card,63.0,0.0,second half,T-08,P-68768,Spahić,Emir
4742,M-2014-12,WC-2014,yellow_card,11.0,0.0,first half,T-58,P-17971,Pereira,João
4743,M-2014-12,WC-2014,red_card,37.0,0.0,first half,T-58,P-81972,Pepe,not applicable
4744,M-2014-13,WC-2014,yellow_card,75.0,0.0,second half,T-38,P-20969,Teymourian,Andranik
4745,M-2014-14,WC-2014,yellow_card,30.0,0.0,first half,T-32,P-96497,Rabiu,Mohammed
4746,M-2014-14,WC-2014,yellow_card,90.0,2.0,"second half, stoppage time",T-32,P-50641,Muntari,Sulley
4747,M-2014-15,WC-2014,yellow_card,24.0,0.0,first half,T-06,P-64049,Vertonghen,Jan
4748,M-2014-15,WC-2014,yellow_card,34.0,0.0,first half,T-01,P-96340,Bentaleb,Nabil
4749,M-2014-16,WC-2014,yellow_card,45.0,0.0,first half,T-09,P-86499,Ramires,not applicable
4750,M-2014-16,WC-2014,yellow_card,59.0,0.0,second half,T-46,P-01835,Aguilar,Paul
4751,M-2014-16,WC-2014,yellow_card,62.0,0.0,second half,T-46,P-22756,Vázquez,José Juan
4752,M-2014-16,WC-2014,yellow_card,79.0,0.0,second half,T-09,P-32798,Silva,Thiago
4753,M-2014-17,WC-2014,yellow_card,13.0,0.0,first half,T-71,P-77335,Son,Heung-min
4754,M-2014-17,WC-2014,yellow_card,30.0,0.0,first half,T-71,P-48433,Ki,Sung-yueng
4755,M-2014-17,WC-2014,yellow_card,49.0,0.0,second half,T-62,P-27894,Shatov,Oleg
4756,M-2014-17,WC-2014,yellow_card,90.0,0.0,second half,T-71,P-47440,Koo,Ja-cheol
4757,M-2014-18,WC-2014,yellow_card,43.0,0.0,first half,T-04,P-44926,Cahill,Tim
4758,M-2014-18,WC-2014,yellow_card,47.0,0.0,second half,T-48,P-99934,van Persie,Robin
4759,M-2014-19,WC-2014,yellow_card,26.0,0.0,first half,T-13,P-41001,Vidal,Arturo
4760,M-2014-19,WC-2014,yellow_card,41.0,0.0,first half,T-73,P-73924,Alonso,Xabi
4761,M-2014-19,WC-2014,yellow_card,61.0,0.0,second half,T-13,P-09990,Mena,Eugenio
4762,M-2014-20,WC-2014,red_card,40.0,0.0,first half,T-11,P-99407,Song,Alex
4763,M-2014-20,WC-2014,yellow_card,89.0,0.0,second half,T-18,P-15665,Eduardo,not applicable
4764,M-2014-21,WC-2014,yellow_card,55.0,0.0,second half,T-42,P-48968,Zokora,Didier
4765,M-2014-21,WC-2014,yellow_card,90.0,0.0,second half,T-42,P-19801,Tioté,Cheick
4766,M-2014-22,WC-2014,yellow_card,9.0,0.0,first half,T-84,P-78440,Godín,Diego
4767,M-2014-22,WC-2014,yellow_card,68.0,0.0,second half,T-28,P-62157,Gerrard,Steven
4768,M-2014-23,WC-2014,yellow_card,12.0,0.0,first half,T-44,P-91793,Hasebe,Makoto
4769,M-2014-23,WC-2014,second_yellow_card,27.0,0.0,first half,T-33,P-52378,Katsouranis,Kostas
4770,M-2014-23,WC-2014,yellow_card,55.0,0.0,second half,T-33,P-58348,Samaras,Georgios
4771,M-2014-23,WC-2014,yellow_card,89.0,0.0,second half,T-33,P-05210,Torosidis,Vasilis
4772,M-2014-24,WC-2014,yellow_card,69.0,0.0,second half,T-41,P-16785,Balotelli,Mario
4773,M-2014-24,WC-2014,yellow_card,71.0,0.0,second half,T-17,P-71361,Cubero,José Miguel
4774,M-2014-25,WC-2014,yellow_card,88.0,0.0,second half,T-30,P-67867,Cabaye,Yohan
4775,M-2014-26,WC-2014,yellow_card,7.0,0.0,first half,T-35,P-82662,Bernárdez,Víctor
4776,M-2014-26,WC-2014,yellow_card,45.0,3.0,"first half, stoppage time",T-35,P-67290,Bengtson,Jerry
4777,M-2014-26,WC-2014,yellow_card,57.0,0.0,second half,T-25,P-49265,Valencia,Antonio
4778,M-2014-26,WC-2014,yellow_card,73.0,0.0,second half,T-25,P-75912,Valencia,Enner
4779,M-2014-26,WC-2014,yellow_card,80.0,0.0,second half,T-25,P-55935,Montero,Jefferson
4780,M-2014-27,WC-2014,yellow_card,53.0,0.0,second half,T-38,P-59901,Nekounam,Javad
4781,M-2014-27,WC-2014,yellow_card,73.0,0.0,second half,T-38,P-00111,Shojaei,Masoud
4782,M-2014-28,WC-2014,yellow_card,90.0,4.0,"second half, stoppage time",T-32,P-50641,Muntari,Sulley
4783,M-2014-29,WC-2014,yellow_card,6.0,0.0,first half,T-08,P-34727,Medunjanin,Haris
4784,M-2014-29,WC-2014,yellow_card,81.0,0.0,second half,T-50,P-01164,Mikel,John Obi
4785,M-2014-30,WC-2014,yellow_card,38.0,0.0,first half,T-62,P-30808,Glushakov,Denis
4786,M-2014-30,WC-2014,yellow_card,54.0,0.0,second half,T-06,P-53048,Witsel,Axel
4787,M-2014-30,WC-2014,yellow_card,73.0,0.0,second half,T-06,P-70547,Alderweireld,Toby
4788,M-2014-31,WC-2014,yellow_card,54.0,0.0,second half,T-71,P-64718,Lee,Yong
4789,M-2014-31,WC-2014,yellow_card,67.0,0.0,second half,T-01,P-21116,Bougherra,Madjid
4790,M-2014-31,WC-2014,yellow_card,69.0,0.0,second half,T-71,P-29447,Han,Kook-young
4791,M-2014-32,WC-2014,yellow_card,75.0,0.0,second half,T-83,P-10072,Jones,Jermaine
4792,M-2014-33,WC-2014,yellow_card,62.0,0.0,second half,T-73,P-89177,Ramos,Sergio
4793,M-2014-33,WC-2014,yellow_card,88.0,0.0,second half,T-04,P-77068,Spiranovic,Matthew
4794,M-2014-33,WC-2014,yellow_card,90.0,2.0,"second half, stoppage time",T-04,P-37275,Jedinak,Mile
4795,M-2014-34,WC-2014,yellow_card,25.0,0.0,first half,T-13,P-94202,Silva,Francisco
4796,M-2014-34,WC-2014,yellow_card,64.0,0.0,second half,T-48,P-39861,Blind,Daley
4797,M-2014-35,WC-2014,yellow_card,11.0,0.0,first half,T-11,P-48455,Enoh,Eyong
4798,M-2014-35,WC-2014,yellow_card,76.0,0.0,second half,T-11,P-72737,Salli,Edgar
4799,M-2014-35,WC-2014,yellow_card,80.0,0.0,second half,T-11,P-48783,Mbia,Stéphane
4800,M-2014-36,WC-2014,yellow_card,9.0,0.0,first half,T-18,P-65979,Rakitić,Ivan
4801,M-2014-36,WC-2014,yellow_card,39.0,0.0,first half,T-46,P-44763,Márquez,Rafael
4802,M-2014-36,WC-2014,yellow_card,66.0,0.0,second half,T-46,P-22756,Vázquez,José Juan
4803,M-2014-36,WC-2014,red_card,89.0,0.0,second half,T-18,P-44463,Rebić,Ante
4804,M-2014-37,WC-2014,yellow_card,53.0,0.0,second half,T-28,P-48443,Barkley,Ross
4805,M-2014-37,WC-2014,yellow_card,57.0,0.0,second half,T-28,P-22075,Lallana,Adam
4806,M-2014-37,WC-2014,yellow_card,60.0,0.0,second half,T-17,P-04808,González,Giancarlo
4807,M-2014-38,WC-2014,yellow_card,22.0,0.0,first half,T-41,P-16785,Balotelli,Mario
4808,M-2014-38,WC-2014,yellow_card,46.0,0.0,second half,T-84,P-80668,Arévalo Ríos,Egidio
4809,M-2014-38,WC-2014,red_card,59.0,0.0,second half,T-41,P-37848,Marchisio,Claudio
4810,M-2014-38,WC-2014,yellow_card,77.0,0.0,second half,T-41,P-67615,De Sciglio,Mattia
4811,M-2014-38,WC-2014,yellow_card,90.0,1.0,"second half, stoppage time",T-84,P-10014,Muslera,Fernando
4812,M-2014-39,WC-2014,yellow_card,16.0,0.0,first half,T-44,P-85824,Konno,Yasuyuki
4813,M-2014-39,WC-2014,yellow_card,63.0,0.0,second half,T-16,P-66638,Guarín,Fredy
4814,M-2014-40,WC-2014,yellow_card,37.0,0.0,first half,T-42,P-99466,Drogba,Didier
4815,M-2014-40,WC-2014,yellow_card,62.0,0.0,second half,T-42,P-31976,Kalou,Salomon
4816,M-2014-40,WC-2014,yellow_card,70.0,0.0,second half,T-42,P-54100,Dié,Serey
4817,M-2014-41,WC-2014,yellow_card,78.0,0.0,second half,T-08,P-74144,Bešić,Muhamed
4818,M-2014-41,WC-2014,yellow_card,88.0,0.0,second half,T-38,P-53957,Ansarifard,Karim
4819,M-2014-42,WC-2014,yellow_card,49.0,0.0,second half,T-50,P-98806,Omeruo,Kenneth
4820,M-2014-42,WC-2014,yellow_card,51.0,0.0,second half,T-50,P-79048,Oshaniwa,Juwon
4821,M-2014-43,WC-2014,yellow_card,66.0,0.0,second half,T-35,P-73160,Palacios,Jerry
4822,M-2014-44,WC-2014,red_card,50.0,0.0,second half,T-25,P-49265,Valencia,Antonio
4823,M-2014-44,WC-2014,yellow_card,83.0,0.0,second half,T-25,P-52676,Erazo,Frickson
4824,M-2014-45,WC-2014,yellow_card,39.0,0.0,first half,T-32,P-05368,Afful,Harrison
4825,M-2014-45,WC-2014,yellow_card,55.0,0.0,second half,T-32,P-24388,Waris,Abdul Majeed
4826,M-2014-45,WC-2014,yellow_card,78.0,0.0,second half,T-32,P-31765,Ayew,Jordan
4827,M-2014-45,WC-2014,yellow_card,90.0,4.0,"second half, stoppage time",T-58,P-89743,Moutinho,João
4828,M-2014-46,WC-2014,yellow_card,11.0,0.0,first half,T-31,P-54036,Höwedes,Benedikt
4829,M-2014-46,WC-2014,yellow_card,37.0,0.0,first half,T-83,P-20244,Gonzalez,Omar
4830,M-2014-46,WC-2014,yellow_card,62.0,0.0,second half,T-83,P-45750,Beckerman,Kyle
4831,M-2014-47,WC-2014,yellow_card,39.0,0.0,first half,T-01,P-09059,Mesbah,Djamel
4832,M-2014-47,WC-2014,yellow_card,57.0,0.0,second half,T-62,P-63644,Kombarov,Dmitri
4833,M-2014-47,WC-2014,yellow_card,59.0,0.0,second half,T-62,P-21554,Kozlov,Aleksei
4834,M-2014-47,WC-2014,yellow_card,87.0,0.0,second half,T-01,P-31598,Ghilas,Nabil
4835,M-2014-47,WC-2014,yellow_card,90.0,2.0,"second half, stoppage time",T-01,P-98016,Cadamuro-Bentaïba,Liassine
4836,M-2014-48,WC-2014,yellow_card,35.0,0.0,first half,T-71,P-55453,Hong,Jeong-ho
4837,M-2014-48,WC-2014,red_card,45.0,0.0,first half,T-06,P-03735,Defour,Steven
4838,M-2014-48,WC-2014,yellow_card,50.0,0.0,second half,T-06,P-12533,Dembélé,Mousa
4839,M-2014-49,WC-2014,yellow_card,17.0,0.0,first half,T-13,P-09990,Mena,Eugenio
4840,M-2014-49,WC-2014,yellow_card,40.0,0.0,first half,T-13,P-94202,Silva,Francisco
4841,M-2014-49,WC-2014,yellow_card,55.0,0.0,second half,T-09,P-86524,Hulk,not applicable
4842,M-2014-49,WC-2014,yellow_card,60.0,0.0,second half,T-09,P-43410,Gustavo,Luiz
4843,M-2014-49,WC-2014,yellow_card,93.0,0.0,"extra time, first half",T-09,P-37372,Jô,not applicable
4844,M-2014-49,WC-2014,yellow_card,102.0,0.0,"extra time, first half",T-13,P-89582,Pinilla,Mauricio
4845,M-2014-49,WC-2014,yellow_card,105.0,1.0,"extra time, first half, stoppage time",T-09,P-09441,Alves,Dani
4846,M-2014-50,WC-2014,yellow_card,55.0,0.0,second half,T-84,P-65659,Giménez,José
4847,M-2014-50,WC-2014,yellow_card,77.0,0.0,second half,T-84,P-89878,Lugano,Diego
4848,M-2014-50,WC-2014,yellow_card,78.0,0.0,second half,T-16,P-95402,Armero,Pablo
4849,M-2014-51,WC-2014,yellow_card,69.0,0.0,second half,T-46,P-01835,Aguilar,Paul
4850,M-2014-51,WC-2014,yellow_card,90.0,2.0,"second half, stoppage time",T-46,P-44763,Márquez,Rafael
4851,M-2014-51,WC-2014,yellow_card,90.0,3.0,"second half, stoppage time",T-46,P-40312,Guardado,Andrés
4852,M-2014-52,WC-2014,yellow_card,36.0,0.0,first half,T-33,P-30845,Samaris,Andreas
4853,M-2014-52,WC-2014,second_yellow_card,42.0,0.0,first half,T-17,P-97912,Duarte,Óscar
4854,M-2014-52,WC-2014,yellow_card,48.0,0.0,second half,T-17,P-24978,Tejeda,Yeltsin
4855,M-2014-52,WC-2014,yellow_card,57.0,0.0,second half,T-17,P-85499,Granados,Óscar
4856,M-2014-52,WC-2014,yellow_card,70.0,0.0,second half,T-17,P-99590,Ruiz,Bryan
4857,M-2014-52,WC-2014,yellow_card,72.0,0.0,second half,T-33,P-23816,Manolas,Kostas
4858,M-2014-52,WC-2014,yellow_card,90.0,0.0,second half,T-17,P-81392,Navas,Keylor
4859,M-2014-53,WC-2014,yellow_card,54.0,0.0,second half,T-30,P-04964,Matuidi,Blaise
4860,M-2014-54,WC-2014,yellow_card,42.0,0.0,first half,T-01,P-19453,Halliche,Rafik
4861,M-2014-54,WC-2014,yellow_card,107.0,0.0,"extra time, second half",T-31,P-18599,Lahm,Philipp
4862,M-2014-55,WC-2014,yellow_card,36.0,0.0,first half,T-75,P-77224,Xhaka,Granit
4863,M-2014-55,WC-2014,yellow_card,73.0,0.0,second half,T-75,P-77553,Fernandes,Gélson
4864,M-2014-55,WC-2014,yellow_card,90.0,0.0,second half,T-03,P-18222,Rojo,Marcos
4865,M-2014-55,WC-2014,yellow_card,120.0,0.0,"extra time, second half",T-03,P-42113,Di María,Ángel
4866,M-2014-55,WC-2014,yellow_card,120.0,4.0,"extra time, second half, stoppage time",T-03,P-61051,Garay,Ezequiel
4867,M-2014-56,WC-2014,yellow_card,18.0,0.0,first half,T-83,P-31173,Cameron,Geoff
4868,M-2014-56,WC-2014,yellow_card,42.0,0.0,first half,T-06,P-95269,Kompany,Vincent
4869,M-2014-57,WC-2014,yellow_card,54.0,0.0,second half,T-31,P-13029,Khedira,Sami
4870,M-2014-57,WC-2014,yellow_card,80.0,0.0,second half,T-31,P-43400,Schweinsteiger,Bastian
4871,M-2014-58,WC-2014,yellow_card,64.0,0.0,second half,T-09,P-32798,Silva,Thiago
4872,M-2014-58,WC-2014,yellow_card,67.0,0.0,second half,T-16,P-89392,Rodríguez,James
4873,M-2014-58,WC-2014,yellow_card,71.0,0.0,second half,T-16,P-92771,Yepes,Mario
4874,M-2014-58,WC-2014,yellow_card,78.0,0.0,second half,T-09,P-11275,César,Júlio
4875,M-2014-59,WC-2014,yellow_card,53.0,0.0,second half,T-06,P-72011,Hazard,Eden
4876,M-2014-59,WC-2014,yellow_card,69.0,0.0,second half,T-06,P-70547,Alderweireld,Toby
4877,M-2014-59,WC-2014,yellow_card,75.0,0.0,second half,T-03,P-38647,Biglia,Lucas
4878,M-2014-60,WC-2014,yellow_card,37.0,0.0,first half,T-17,P-81779,Díaz,Júnior
4879,M-2014-60,WC-2014,yellow_card,52.0,0.0,second half,T-17,P-52458,Umaña,Michael
4880,M-2014-60,WC-2014,yellow_card,64.0,0.0,second half,T-48,P-69329,Martins Indi,Bruno
4881,M-2014-60,WC-2014,yellow_card,81.0,0.0,second half,T-17,P-04808,González,Giancarlo
4882,M-2014-60,WC-2014,yellow_card,107.0,0.0,"extra time, second half",T-17,P-65320,Acosta,Jhonny
4883,M-2014-60,WC-2014,yellow_card,111.0,0.0,"extra time, second half",T-48,P-64344,Huntelaar,Klaas-Jan
4884,M-2014-61,WC-2014,yellow_card,68.0,0.0,second half,T-09,P-93619,Dante,not applicable
4885,M-2014-62,WC-2014,yellow_card,45.0,0.0,first half,T-48,P-69329,Martins Indi,Bruno
4886,M-2014-62,WC-2014,yellow_card,49.0,0.0,second half,T-03,P-39810,Demichelis,Martín
4887,M-2014-62,WC-2014,yellow_card,105.0,0.0,"extra time, first half",T-48,P-64344,Huntelaar,Klaas-Jan
4888,M-2014-63,WC-2014,yellow_card,2.0,0.0,first half,T-09,P-32798,Silva,Thiago
4889,M-2014-63,WC-2014,yellow_card,9.0,0.0,first half,T-48,P-23705,Robben,Arjen
4890,M-2014-63,WC-2014,yellow_card,36.0,0.0,first half,T-48,P-93667,de Guzmán,Jonathan
4891,M-2014-63,WC-2014,yellow_card,54.0,0.0,second half,T-09,P-41758,Fernandinho,not applicable
4892,M-2014-63,WC-2014,yellow_card,68.0,0.0,second half,T-09,P-37239,Oscar,not applicable
4893,M-2014-64,WC-2014,yellow_card,29.0,0.0,first half,T-31,P-43400,Schweinsteiger,Bastian
4894,M-2014-64,WC-2014,yellow_card,34.0,0.0,first half,T-31,P-54036,Höwedes,Benedikt
4895,M-2014-64,WC-2014,yellow_card,64.0,0.0,second half,T-03,P-77063,Mascherano,Javier
4896,M-2014-64,WC-2014,yellow_card,65.0,0.0,second half,T-03,P-36870,Agüero,Sergio
4897,M-2018-01,WC-2018,yellow_card,88.0,0.0,second half,T-62,P-22778,Golovin,Aleksandr
4898,M-2018-01,WC-2018,yellow_card,90.0,3.0,"second half, stoppage time",T-63,P-66636,Al-Jassim,Taisir
4899,M-2018-02,WC-2018,yellow_card,90.0,4.0,"second half, stoppage time",T-26,P-50801,Morsy,Sam
4900,M-2018-02,WC-2018,yellow_card,90.0,6.0,"second half, stoppage time",T-26,P-81689,Hegazi,Ahmed
4901,M-2018-03,WC-2018,yellow_card,10.0,0.0,first half,T-38,P-00111,Shojaei,Masoud
4902,M-2018-03,WC-2018,yellow_card,34.0,0.0,first half,T-47,P-62364,El Ahmadi,Karim
4903,M-2018-03,WC-2018,yellow_card,47.0,0.0,second half,T-38,P-98775,Jahanbakhsh,Alireza
4904,M-2018-03,WC-2018,yellow_card,90.0,2.0,"second half, stoppage time",T-38,P-53957,Ansarifard,Karim
4905,M-2018-04,WC-2018,yellow_card,17.0,0.0,first half,T-73,P-28010,Busquets,Sergio
4906,M-2018-04,WC-2018,yellow_card,28.0,0.0,first half,T-58,P-39584,Fernandes,Bruno
4907,M-2018-05,WC-2018,yellow_card,13.0,0.0,first half,T-04,P-35837,Leckie,Mathew
4908,M-2018-05,WC-2018,yellow_card,57.0,0.0,second half,T-04,P-87852,Risdon,Josh
4909,M-2018-05,WC-2018,yellow_card,76.0,0.0,second half,T-30,P-54461,Tolisso,Corentin
4910,M-2018-05,WC-2018,yellow_card,87.0,0.0,second half,T-04,P-51118,Behich,Aziz
4911,M-2018-07,WC-2018,yellow_card,38.0,0.0,first half,T-56,P-82532,Tapia,Renato
4912,M-2018-07,WC-2018,yellow_card,86.0,0.0,second half,T-22,P-57615,Delaney,Thomas
4913,M-2018-07,WC-2018,yellow_card,90.0,3.0,"second half, stoppage time",T-22,P-08442,Poulsen,Yussuf
4914,M-2018-08,WC-2018,yellow_card,30.0,0.0,first half,T-18,P-65979,Rakitić,Ivan
4915,M-2018-08,WC-2018,yellow_card,70.0,0.0,second half,T-50,P-15870,Troost-Ekong,William
4916,M-2018-08,WC-2018,yellow_card,89.0,0.0,second half,T-18,P-79215,Brozović,Marcelo
4917,M-2018-09,WC-2018,yellow_card,22.0,0.0,first half,T-17,P-71100,Calvo,Francisco
4918,M-2018-09,WC-2018,yellow_card,56.0,0.0,second half,T-17,P-33347,Guzmán,David
4919,M-2018-09,WC-2018,yellow_card,59.0,0.0,second half,T-66,P-95482,Ivanović,Branislav
4920,M-2018-09,WC-2018,yellow_card,90.0,8.0,"second half, stoppage time",T-66,P-40618,Prijović,Aleksandar
4921,M-2018-10,WC-2018,yellow_card,40.0,0.0,first half,T-46,P-21208,Moreno,Héctor
4922,M-2018-10,WC-2018,yellow_card,83.0,0.0,second half,T-31,P-28154,Müller,Thomas
4923,M-2018-10,WC-2018,yellow_card,84.0,0.0,second half,T-31,P-81447,Hummels,Mats
4924,M-2018-10,WC-2018,yellow_card,90.0,0.0,second half,T-46,P-42911,Herrera,Héctor
4925,M-2018-11,WC-2018,yellow_card,31.0,0.0,first half,T-75,P-09988,Lichtsteiner,Stephan
4926,M-2018-11,WC-2018,yellow_card,47.0,0.0,second half,T-09,P-02305,Casemiro,not applicable
